"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","willing_friend_1","willing_romantic_1","wtp","true_1","talk_listen_1","not_judge_1","feel_1","understand_1","body_1","comp_1","comp_2","willing_friend_1.1","willing_romantic_1.1","wtp.1","true_1.1","talk_listen_1.1","not_judge_1.1","feel_1.1","understand_1.1","body_1.1","comp_1.1","comp_2.1","loneliness_1_1","loneliness_2_1","loneliness_3_1","ai_companion_exp","ai_companion_exp2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","interaction_type","FL_51_DO"
"150","6/24/22 17:48","6/24/22 17:51",0,"Anonymized",100,138,1,"6/24/22 17:51","R_26mvmLPm9Lu40hH",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,5,0,70,75,50,5,50,100,2,2,50,50,50,1,"I've used Replika before.",3,"",6,"Prefer not to disclose",39,8,"prefer not to disclose",50,"ai","FL_53"
"151","6/24/22 17:50","6/24/22 17:52",0,"Anonymized",100,124,1,"6/24/22 17:52","R_1lnL76zqq3oeKMa",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,10,2,80,80,70,81,80,100,2,2,34,40,45,2,"",1,"",3,"",36,4,"",40,"ai","FL_53"
"152","6/24/22 17:42","6/24/22 17:53",0,"Anonymized",100,625,1,"6/24/22 17:53","R_3dELTVQWyWpBal7",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,19,3,0,25,44,37,33,33,65,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,26,31,2,"",2,"",3,"",54,3,"",34,"human","FL_52"
"153","6/24/22 17:48","6/24/22 17:53",0,"Anonymized",100,273,1,"6/24/22 17:53","R_W8UWbXwBpjXryfv",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,9,13,5.95,18,19,0,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,12,2,"",2,"",3,"",29,1,"",100,"human","FL_52"
"154","6/24/22 17:52","6/24/22 17:54",0,"Anonymized",100,151,1,"6/24/22 17:54","R_2bPma5zo36dz1l2",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,6,0,2,50,53,31,21,63,93,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,16,73,1,"i once used a chat app with an AI that shaped itself around talking to you, it was called Replika",1,"",5,"",19,3,"",50,"human","FL_52"
"155","6/24/22 17:52","6/24/22 17:55",0,"Anonymized",100,213,1,"6/24/22 17:55","R_1ptycN75CbtjvdV",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,1,100,90,90,100,70,100,2,2,40,20,60,2,"",1,"",3,"",60,5,"",75,"ai","FL_53"
"156","6/24/22 17:55","6/24/22 17:57",0,"Anonymized",100,139,1,"6/24/22 17:57","R_1jMOISEwbzSJN2I",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,100,0,1,50,20,30,0,0,100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,40,80,2,"",2,"",3,"",46,4,"",20,"human","FL_52"
"157","6/24/22 17:54","6/24/22 17:57",0,"Anonymized",100,195,1,"6/24/22 17:57","R_2c8Cjw8yXgh0cYr",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12,5,100,79,82,90,60,88,2,2,8,10,20,2,"",2,"",2,"",71,4,"",62,"ai","FL_53"
"158","6/24/22 17:54","6/24/22 17:57",0,"Anonymized",100,175,1,"6/24/22 17:57","R_3Mnw0HUUjFy5P70",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,85,81,5,86,72,29,85,35,73,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,73,94,2,"",1,"",4,"",25,4,"",76,"human","FL_52"
"159","6/24/22 17:56","6/24/22 17:58",0,"Anonymized",100,123,1,"6/24/22 17:58","R_2ScnYe3ynTq1M27",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,35,10,6.99,28,74,55,15,16,83,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,69,61,2,"",1,"",3,"",43,4,"",67,"human","FL_52"
"160","6/24/22 17:55","6/24/22 17:59",0,"Anonymized",100,207,1,"6/24/22 17:59","R_1kZG5dajISZIGUG",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,13,0,4.99,30,27,14,22,18,18,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,32,44,2,"",2,"",3,"",38,4,"",34,"human","FL_52"
"161","6/24/22 17:54","6/24/22 17:59",0,"Anonymized",100,351,1,"6/24/22 18:00","R_10NroX6UZSENDlm",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,100,100,100,100,50,100,2,2,80,0,50,2,"",2,"",3,"",31,1,"",90,"ai","FL_53"
"162","6/24/22 18:02","6/24/22 18:04",0,"Anonymized",100,132,1,"6/24/22 18:04","R_Tq6eJl5T1JIULjb",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,100,100,100,100,4,100,2,2,86,72,74,2,"",2,"",2,"",27,4,"",68,"ai","FL_53"
"163","6/24/22 18:06","6/24/22 18:07",0,"Anonymized",100,38,1,"6/24/22 18:07","R_2PBv7WSQtjvTaw6",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"",""
"164","6/24/22 18:07","6/24/22 18:11",0,"Anonymized",100,225,1,"6/24/22 18:11","R_3fitBASy8UYvJCs",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,66,35,5,70,39,65,75,72,75,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,65,63,1,"For a job I applied for recently, they had an AI chatbot instead of just going to Workday for example",2,"",3,"",45,4,"",72,"human","FL_52"
"165","6/24/22 18:09","6/24/22 18:11",0,"Anonymized",100,155,1,"6/24/22 18:12","R_3npWV59MoffJmBV",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,40,5,60,55,60,40,40,60,2,2,30,40,50,2,"",1,"",3,"",25,1,"",70,"ai","FL_53"
"166","6/24/22 18:05","6/24/22 18:12",0,"Anonymized",100,392,1,"6/24/22 18:12","R_8f6slhfZDqKtQIh",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,50,1,40,100,82,41,20,92,2,2,40,40,40,2,"",2,"",3,"",65,3,"",90,"ai","FL_53"
"167","6/24/22 18:10","6/24/22 18:14",0,"Anonymized",100,247,1,"6/24/22 18:14","R_11hxmqxUqxOIqtc",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,0,0,0,100,70,12,16,23,100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,75,98,2,"",2,"",3,"",46,3,"",50,"human","FL_52"
"168","6/24/22 18:11","6/24/22 18:14",0,"Anonymized",100,199,1,"6/24/22 18:14","R_2wTz36zLzbwN93y",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,1,100,77,50,100,0,100,2,2,0,8,8,2,"",1,"",3,"",34,4,"",49,"ai","FL_53"
"169","6/24/22 18:12","6/24/22 18:15",0,"Anonymized",100,154,1,"6/24/22 18:15","R_3NvSH4UpCifqyKL",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,42,8,1,86,29,62,88,65,97,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,43,65,2,"",2,"",3,"",43,5,"",19,"human","FL_52"
"170","6/24/22 18:16","6/24/22 18:18",0,"Anonymized",100,129,1,"6/24/22 18:18","R_2q8kjLaq28GXnku",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,20,0,5,30,60,10,0,0,80,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,2,"",1,"",3,"",51,3,"",80,"human","FL_52"
"171","6/24/22 18:15","6/24/22 18:20",0,"Anonymized",100,266,1,"6/24/22 18:20","R_2dgYpw29aNLm6mD",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,100,29,90,100,40,100,2,2,9,26,51,2,"",2,"",4,"",28,3,"",90,"ai","FL_53"
"172","6/24/22 18:15","6/24/22 18:20",0,"Anonymized",100,275,1,"6/24/22 18:20","R_3R1N9RtfFHw78Hy",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,70,55,8,35,30,30,20,35,55,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,50,45,2,"",1,"",3,"",30,4,"",60,"human","FL_52"
"173","6/24/22 18:22","6/24/22 18:26",0,"Anonymized",100,229,1,"6/24/22 18:26","R_3dS74ukhduY3ub2",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,20,9,3.99,61,71,60,29,80,100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,71,60,2,"",2,"",1,"",22,4,"",10,"human","FL_52"
"174","6/24/22 18:18","6/24/22 18:27",0,"Anonymized",100,516,1,"6/24/22 18:27","R_1KewCz6lgQNmzKU",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,20,5,82,71,97,93,82,100,1,2,0,40,0,2,"",1,"",3,"",71,3,"",71,"ai","FL_53"
"175","6/24/22 18:23","6/24/22 18:27",0,"Anonymized",100,236,1,"6/24/22 18:27","R_Xh838g4kgnY7733",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,65,8,5,16,81,29,25,38,74,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62,37,2,"",2,"",3,"",21,3,"",63,"human","FL_52"
"176","6/24/22 18:25","6/24/22 18:28",0,"Anonymized",100,164,1,"6/24/22 18:28","R_2bNzbAiMJDWzOwG",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,1,100,100,100,100,20,100,1,2,70,29,50,2,"",2,"",3,"",51,1,"",100,"ai","FL_53"
"177","6/24/22 18:25","6/24/22 18:28",0,"Anonymized",100,184,1,"6/24/22 18:28","R_bdSQXZVHQJvw5Q5",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,24,71,5,74,56,69,10,15,58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,11,7,2,"",2,"",3,"",44,3,"",34,"human","FL_52"
"178","6/24/22 18:23","6/24/22 18:28",0,"Anonymized",100,328,1,"6/24/22 18:28","R_XNdCIBCIu0caOs1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,25,4,56,75,82,93,15,88,2,2,35,20,12,2,"",1,"",3,"",47,4,"",77,"ai","FL_53"
"179","6/24/22 18:27","6/24/22 18:32",0,"Anonymized",100,291,1,"6/24/22 18:32","R_3niW6kCkgCvGUfn",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,40,2,83,88,86,83,32,89,1,2,0,25,25,2,"",2,"",1,"",45,4,"",69,"ai","FL_53"
"180","6/24/22 18:31","6/24/22 18:32",0,"Anonymized",100,67,1,"6/24/22 18:32","R_4HPvZPqwjkGaDm1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"",""
"181","6/24/22 18:32","6/24/22 18:34",0,"Anonymized",100,106,1,"6/24/22 18:34","R_24nRpgx8LVaQbrQ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,97,0,24,100,100,99,2,2,0,0,0,2,"",2,"",3,"",19,3,"",92,"ai","FL_53"
"182","6/24/22 18:28","6/24/22 18:34",0,"Anonymized",100,379,1,"6/24/22 18:34","R_3qOBwzSOfUv6kUx",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,50,50,2.99,20,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,15,0,2,"",1,"",1,"",45,1,"",75,"human","FL_52"
"183","6/24/22 18:32","6/24/22 18:35",0,"Anonymized",100,144,1,"6/24/22 18:35","R_3KIsc4bzGkqvjZD",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,80,10,81,72,68,70,68,63,1,3,78,77,69,1,"Memory power",1,"",1,"",NA,5,"",84,"ai","FL_53"
"184","6/24/22 18:33","6/24/22 18:35",0,"Anonymized",100,123,1,"6/24/22 18:35","R_4HqmA1VVArnOjG9",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,28,5,2,65,43,22,8,36,95,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,68,68,2,"",2,"",3,"",35,2,"",17,"human","FL_52"
"185","6/24/22 18:33","6/24/22 18:36",0,"Anonymized",100,216,1,"6/24/22 18:36","R_1FIWZRkoBq7Cvp2",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,10,10,1.99,55,65,55,25,15,55,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,10,2,"",2,"",3,"",44,4,"",35,"human","FL_52"
"186","6/24/22 18:32","6/24/22 18:38",0,"Anonymized",100,391,1,"6/24/22 18:38","R_3CZBVh2rPzRC502",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,40,5,50,92,67,87,50,99,1,2,50,40,44,2,"",2,"",3,"",42,3,"",50,"ai","FL_53"
"187","6/24/22 18:35","6/24/22 18:40",0,"Anonymized",100,256,1,"6/24/22 18:40","R_D8jwqp5q8GyF0c1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,35,35,0,25,50,50,50,35,100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,75,2,"",2,"",3,"",52,5,"",50,"human","FL_52"
"188","6/24/22 18:37","6/24/22 18:40",0,"Anonymized",100,204,1,"6/24/22 18:40","R_Z2Eo4qPBKfyAsVz",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,0,84,56,50,92,66,91,2,2,21,23,16,2,"",2,"",3,"",47,3,"",50,"ai","FL_53"
"189","6/24/22 18:41","6/24/22 18:43",0,"Anonymized",100,125,1,"6/24/22 18:43","R_2v2CtFA1sS6gb2p",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,20,0,0,100,52,0,0,100,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"",2,"",4,"",41,4,"",50,"human","FL_52"
"190","6/24/22 18:42","6/24/22 18:44",0,"Anonymized",100,121,1,"6/24/22 18:44","R_2By2sLly9xapVdR",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,59,1,72,65,68,68,67,19,2,2,3,69,65,2,"",1,"",3,"",31,3,"",65,"ai","FL_53"
"191","6/24/22 18:40","6/24/22 18:45",0,"Anonymized",100,276,1,"6/24/22 18:45","R_3sieNHTFqJuJwzz",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,71,0,5,50,30,0,0,83,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,20,2,"",2,"",3,"",60,1,"",50,"human","FL_52"
"192","6/24/22 18:41","6/24/22 18:45",0,"Anonymized",100,279,1,"6/24/22 18:45","R_2YGrbBdBrBMsaGY",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,50,100,100,100,0,100,2,2,100,100,100,2,"n/a",2,"",4,"",28,1,"",50,"ai","FL_53"
"193","6/24/22 18:47","6/24/22 18:50",0,"Anonymized",100,127,1,"6/24/22 18:50","R_YWAKos7BkPSisSd",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,71,74,100,19,82,2,2,88,88,83,2,"",2,"",3,"",63,3,"",4,"ai","FL_53"
"194","6/24/22 18:48","6/24/22 18:50",0,"Anonymized",100,137,1,"6/24/22 18:50","R_1OxgU9al9jg7VIw",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,55,5,86,97,100,100,38,0,2,2,22,7,10,2,"",1,"",3,"",53,4,"",1,"ai","FL_53"
"195","6/24/22 18:46","6/24/22 18:51",0,"Anonymized",100,306,1,"6/24/22 18:51","R_1KfmRAx6V5iMWFh",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,10,9,0,82,28,8,80,82,100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,14,2,"",1,"",3,"",61,4,"",82,"human","FL_52"
"196","6/24/22 18:49","6/24/22 18:52",0,"Anonymized",100,186,1,"6/24/22 18:52","R_2AZm11fUxL6BCVo",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,100,0,8,0,100,48,0,0,100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,87,2,"",2,"",1,"",26,3,"",17,"human","FL_52"
"197","6/24/22 18:51","6/24/22 18:54",0,"Anonymized",100,133,1,"6/24/22 18:54","R_vc5z1bIwoc7mqIN",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4,0,73,4,70,89,3,100,2,2,35,19,25,2,"",2,"",3,"",44,5,"",74,"ai","FL_53"
"198","6/24/22 18:55","6/24/22 18:57",0,"Anonymized",100,109,1,"6/24/22 18:57","R_24eK29wtpkiMndw",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,0,0,0,50,15,0,0,0,100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,8,2,"",2,"",3,"",30,5,"",30,"human","FL_52"
"199","6/24/22 19:01","6/24/22 19:03",0,"Anonymized",100,143,1,"6/24/22 19:03","R_1j6xtF4ufWn9cMa",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,33,0,50,73,34,85,50,85,2,2,50,41,32,2,"",2,"",3,"",46,4,"",79,"ai","FL_53"
"200","6/24/22 18:59","6/24/22 19:03",0,"Anonymized",100,254,1,"6/24/22 19:03","R_1LYc7SAUm2qDJUX",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,0,0,0,90,50,50,50,50,62,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,4,2,"",2,"",3,"",38,5,"",44,"human","FL_52"
"201","6/24/22 19:04","6/24/22 19:05",0,"Anonymized",100,28,1,"6/24/22 19:05","R_WeBHRisc40IApTH",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"",""
"202","6/24/22 19:02","6/24/22 19:05",0,"Anonymized",100,172,1,"6/24/22 19:05","R_vVonrolEuXcyRZn",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,60,65,5,20,65,65,20,85,100,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,30,30,2,"",1,"",3,"",29,4,"",10,"human","FL_52"
"203","6/24/22 19:05","6/24/22 19:07",0,"Anonymized",100,138,1,"6/24/22 19:07","R_2wKtO68Kum6zZ35",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0,5,50,100,100,65,50,100,2,2,85,79,100,2,"",2,"",3,"",18,1,"",65,"ai","FL_53"
"204","6/24/22 19:06","6/24/22 19:08",0,"Anonymized",100,156,1,"6/24/22 19:08","R_3HZG0A6cVbChiiK",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,70,50,5,16,60,50,3,86,27,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,70,2,"",2,"",3,"",31,3,"",62,"human","FL_52"
"205","6/24/22 19:05","6/24/22 19:10",0,"Anonymized",100,320,1,"6/24/22 19:10","R_1E4EBtt5yTUXlLB",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,0,100,100,100,100,0,100,2,2,73,68,70,2,"",2,"",3,"",25,2,"",60,"ai","FL_53"
"206","6/24/22 19:08","6/24/22 19:10",0,"Anonymized",100,123,1,"6/24/22 19:10","R_3QGE2OZUZxlM71D",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,2,100,100,100,100,20,100,2,2,90,87,89,2,"",2,"",3,"",42,1,"",44,"ai","FL_53"
"207","6/24/22 19:08","6/24/22 19:10",0,"Anonymized",100,123,1,"6/24/22 19:10","R_3ly7WDhBE6rAriM",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,15,0,0,45,29,23,55,46,66,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,61,60,2,"none.",2,"",2,"",25,4,"",73,"human","FL_52"
"208","6/24/22 19:09","6/24/22 19:11",0,"Anonymized",100,145,1,"6/24/22 19:11","R_8IGwvlqsJfRUm9b",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,7,8,2.99,18,66,70,9,62,93,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,70,67,1,"I tried out an app, do not remember the name though",2,"",4,"",22,4,"",63,"human","FL_52"
"209","6/24/22 19:10","6/24/22 19:12",0,"Anonymized",100,102,1,"6/24/22 19:12","R_3DpCVgbPboqHCyS",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,6,3,60,42,60,61,55,83,2,2,57,8,14,2,"",2,"",3,"",23,5,"",22,"ai","FL_53"
"210","6/24/22 19:10","6/24/22 19:13",0,"Anonymized",100,204,1,"6/24/22 19:13","R_3Pzqp3kt2TbUBHF",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,3,0,0,48,20,28,61,32,69,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,52,50,2,"",2,"",1,"",26,4,"",40,"human","FL_52"
"211","6/24/22 19:09","6/24/22 19:14",0,"Anonymized",100,256,1,"6/24/22 19:14","R_12LkIUqAxnBfwwi",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,1.99,100,90,100,100,100,100,2,2,0,0,0,2,"",2,"",3,"",34,3,"",0,"ai","FL_53"
"212","6/24/22 19:07","6/24/22 19:16",0,"Anonymized",100,562,1,"6/24/22 19:16","R_2qxZiCUOrXJtyQO",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,9,1,91,99,63,62,61,0,2,2,72,82,71,2,"",2,"",3,"",51,3,"",82,"ai","FL_53"
"213","6/24/22 19:15","6/24/22 19:20",0,"Anonymized",100,262,1,"6/24/22 19:20","R_3IRA3ezc9IL0rle",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,2,2,31,61,6,10,38,58,13,26,26,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,5,2,"",1,"",3,"",27,1,"",72,"human","FL_52"
